"[BAG]Баг, хороо","Баг, хороо",[AGE_GROUP5]Насны бүлэг,Насны бүлэг,2020 Жил,code
2674651,"1-р баг, Тураг",10,40-44,27,674651
2674651,"1-р баг, Тураг",11,45-49,23,674651
2674651,"1-р баг, Тураг",12,50-54,19,674651
2674651,"1-р баг, Тураг",13,55-59,18,674651
2674651,"1-р баг, Тураг",14,60-64,17,674651
2674651,"1-р баг, Тураг",15,65-69,10,674651
2674651,"1-р баг, Тураг",16,70+,11,674651
2674653,"2-р баг, Хороо",2,0-4,56,674653
2674653,"2-р баг, Хороо",3,5-9,50,674653
2674653,"2-р баг, Хороо",4,10-14,50,674653
2674653,"2-р баг, Хороо",5,15-19,41,674653
2674653,"2-р баг, Хороо",6,20-24,55,674653
2674653,"2-р баг, Хороо",7,25-29,34,674653
2674653,"2-р баг, Хороо",8,30-34,39,674653
2674653,"2-р баг, Хороо",9,35-39,34,674653
2674653,"2-р баг, Хороо",10,40-44,35,674653
2674653,"2-р баг, Хороо",11,45-49,35,674653
2674653,"2-р баг, Хороо",12,50-54,21,674653
2674653,"2-р баг, Хороо",13,55-59,32,674653
2674653,"2-р баг, Хороо",14,60-64,16,674653
2674653,"2-р баг, Хороо",15,65-69,3,674653
2674653,"2-р баг, Хороо",16,70+,10,674653
2674655,"3-р баг, Турт /төвийн баг/",2,0-4,157,674655
2674655,"3-р баг, Турт /төвийн баг/",3,5-9,169,674655
2674655,"3-р баг, Турт /төвийн баг/",4,10-14,142,674655
2674655,"3-р баг, Турт /төвийн баг/",5,15-19,114,674655
2674655,"3-р баг, Турт /төвийн баг/",6,20-24,108,674655
2674655,"3-р баг, Турт /төвийн баг/",7,25-29,94,674655
2674655,"3-р баг, Турт /төвийн баг/",8,30-34,123,674655
2674655,"3-р баг, Турт /төвийн баг/",9,35-39,108,674655
2674655,"3-р баг, Турт /төвийн баг/",10,40-44,119,674655
2674655,"3-р баг, Турт /төвийн баг/",11,45-49,100,674655
2674655,"3-р баг, Турт /төвийн баг/",12,50-54,89,674655
2674655,"3-р баг, Турт /төвийн баг/",13,55-59,77,674655
2674655,"3-р баг, Турт /төвийн баг/",14,60-64,43,674655
2674655,"3-р баг, Турт /төвийн баг/",15,65-69,21,674655
2674655,"3-р баг, Турт /төвийн баг/",16,70+,25,674655
2674657,4-р баг Баясгалант,2,0-4,45,674657
2674657,4-р баг Баясгалант,3,5-9,49,674657
2674657,4-р баг Баясгалант,4,10-14,42,674657
2674657,4-р баг Баясгалант,5,15-19,41,674657
2674657,4-р баг Баясгалант,6,20-24,29,674657
2674657,4-р баг Баясгалант,7,25-29,27,674657
2674657,4-р баг Баясгалант,8,30-34,37,674657
2674657,4-р баг Баясгалант,9,35-39,33,674657
2674657,4-р баг Баясгалант,10,40-44,33,674657
2674657,4-р баг Баясгалант,11,45-49,29,674657
2674657,4-р баг Баясгалант,12,50-54,16,674657
2674657,4-р баг Баясгалант,13,55-59,15,674657
2674657,4-р баг Баясгалант,14,60-64,13,674657
2674657,4-р баг Баясгалант,15,65-69,6,674657
2674657,4-р баг Баясгалант,16,70+,11,674657
2674951,"1-р баг, Гурвансайхан",2,0-4,110,674951
2674951,"1-р баг, Гурвансайхан",3,5-9,107,674951
2674951,"1-р баг, Гурвансайхан",4,10-14,84,674951
2674951,"1-р баг, Гурвансайхан",5,15-19,60,674951
2674951,"1-р баг, Гурвансайхан",6,20-24,69,674951
2674951,"1-р баг, Гурвансайхан",7,25-29,86,674951
2674951,"1-р баг, Гурвансайхан",8,30-34,98,674951
2674951,"1-р баг, Гурвансайхан",9,35-39,69,674951
2674951,"1-р баг, Гурвансайхан",10,40-44,37,674951
2674951,"1-р баг, Гурвансайхан",11,45-49,43,674951
2674951,"1-р баг, Гурвансайхан",12,50-54,43,674951
2674951,"1-р баг, Гурвансайхан",13,55-59,46,674951
2674951,"1-р баг, Гурвансайхан",14,60-64,28,674951
2674951,"1-р баг, Гурвансайхан",15,65-69,5,674951
2674951,"1-р баг, Гурвансайхан",16,70+,11,674951
2674953,"2-р баг, Хармай",2,0-4,147,674953
2674953,"2-р баг, Хармай",3,5-9,152,674953
2674953,"2-р баг, Хармай",4,10-14,110,674953
2674953,"2-р баг, Хармай",5,15-19,89,674953
2674953,"2-р баг, Хармай",6,20-24,103,674953
2674953,"2-р баг, Хармай",7,25-29,99,674953
2674953,"2-р баг, Хармай",8,30-34,86,674953
2674953,"2-р баг, Хармай",9,35-39,76,674953
2674953,"2-р баг, Хармай",10,40-44,69,674953
2674953,"2-р баг, Хармай",11,45-49,56,674953
2674953,"2-р баг, Хармай",12,50-54,48,674953
2674953,"2-р баг, Хармай",13,55-59,32,674953
2674953,"2-р баг, Хармай",14,60-64,25,674953
2674953,"2-р баг, Хармай",15,65-69,17,674953
2674953,"2-р баг, Хармай",16,70+,21,674953
2675251,"1-р баг, Агар",2,0-4,106,675251
2675251,"1-р баг, Агар",3,5-9,124,675251
2675251,"1-р баг, Агар",4,10-14,121,675251
2675251,"1-р баг, Агар",5,15-19,86,675251
2675251,"1-р баг, Агар",6,20-24,93,675251
2675251,"1-р баг, Агар",7,25-29,78,675251
2675251,"1-р баг, Агар",8,30-34,83,675251
2675251,"1-р баг, Агар",9,35-39,64,675251
2675251,"1-р баг, Агар",10,40-44,76,675251
2675251,"1-р баг, Агар",11,45-49,59,675251
2675251,"1-р баг, Агар",12,50-54,47,675251
2675251,"1-р баг, Агар",13,55-59,48,675251
2675251,"1-р баг, Агар",14,60-64,31,675251
2675251,"1-р баг, Агар",15,65-69,16,675251
2675251,"1-р баг, Агар",16,70+,11,675251
2675253,"2-р баг, Өвгөд",2,0-4,98,675253
2675253,"2-р баг, Өвгөд",3,5-9,90,675253
2675253,"2-р баг, Өвгөд",4,10-14,88,675253
2675253,"2-р баг, Өвгөд",5,15-19,67,675253
2675253,"2-р баг, Өвгөд",6,20-24,77,675253
2675253,"2-р баг, Өвгөд",7,25-29,71,675253
2675253,"2-р баг, Өвгөд",8,30-34,51,675253
2675253,"2-р баг, Өвгөд",9,35-39,51,675253
2675253,"2-р баг, Өвгөд",10,40-44,62,675253
2675253,"2-р баг, Өвгөд",11,45-49,52,675253
2675253,"2-р баг, Өвгөд",12,50-54,42,675253
2675253,"2-р баг, Өвгөд",13,55-59,31,675253
2675253,"2-р баг, Өвгөд",14,60-64,30,675253
2675253,"2-р баг, Өвгөд",15,65-69,11,675253
2675253,"2-р баг, Өвгөд",16,70+,16,675253
2675255,"3-р баг, Тосон",2,0-4,139,675255
2675255,"3-р баг, Тосон",3,5-9,130,675255
2675255,"3-р баг, Тосон",4,10-14,128,675255
2675255,"3-р баг, Тосон",5,15-19,93,675255
2675255,"3-р баг, Тосон",6,20-24,95,675255
2675255,"3-р баг, Тосон",7,25-29,88,675255
2675255,"3-р баг, Тосон",8,30-34,72,675255
2675255,"3-р баг, Тосон",9,35-39,103,675255
2675255,"3-р баг, Тосон",10,40-44,72,675255
2675255,"3-р баг, Тосон",11,45-49,80,675255
2675255,"3-р баг, Тосон",12,50-54,48,675255
2675255,"3-р баг, Тосон",13,55-59,43,675255
2675255,"3-р баг, Тосон",14,60-64,32,675255
2675255,"3-р баг, Тосон",15,65-69,15,675255
2675255,"3-р баг, Тосон",16,70+,23,675255
2675257,"4-р баг, Хужирт",2,0-4,103,675257
2675257,"4-р баг, Хужирт",3,5-9,118,675257
2675257,"4-р баг, Хужирт",4,10-14,99,675257
2675257,"4-р баг, Хужирт",5,15-19,81,675257
2675257,"4-р баг, Хужирт",6,20-24,80,675257
2675257,"4-р баг, Хужирт",7,25-29,78,675257
2675257,"4-р баг, Хужирт",8,30-34,62,675257
2675257,"4-р баг, Хужирт",9,35-39,58,675257
2675257,"4-р баг, Хужирт",10,40-44,77,675257
2675257,"4-р баг, Хужирт",11,45-49,61,675257
2675257,"4-р баг, Хужирт",12,50-54,51,675257
2675257,"4-р баг, Хужирт",13,55-59,38,675257
2675257,"4-р баг, Хужирт",14,60-64,21,675257
2675257,"4-р баг, Хужирт",15,65-69,8,675257
2675257,"4-р баг, Хужирт",16,70+,22,675257
2675259,"5-р баг, Шарга",2,0-4,112,675259
2675259,"5-р баг, Шарга",3,5-9,93,675259
2675259,"5-р баг, Шарга",4,10-14,112,675259
2675259,"5-р баг, Шарга",5,15-19,79,675259
2675259,"5-р баг, Шарга",6,20-24,74,675259
2675259,"5-р баг, Шарга",7,25-29,70,675259
2675259,"5-р баг, Шарга",8,30-34,72,675259
2675259,"5-р баг, Шарга",9,35-39,69,675259
2675259,"5-р баг, Шарга",10,40-44,70,675259
2675259,"5-р баг, Шарга",11,45-49,61,675259
2675259,"5-р баг, Шарга",12,50-54,48,675259
2675259,"5-р баг, Шарга",13,55-59,36,675259
2675259,"5-р баг, Шарга",14,60-64,26,675259
2675259,"5-р баг, Шарга",15,65-69,12,675259
2675259,"5-р баг, Шарга",16,70+,21,675259
2675261,"6-р баг, Жаргалант",2,0-4,105,675261
2675261,"6-р баг, Жаргалант",3,5-9,98,675261
2675261,"6-р баг, Жаргалант",4,10-14,66,675261
2675261,"6-р баг, Жаргалант",5,15-19,64,675261
2675261,"6-р баг, Жаргалант",6,20-24,71,675261
2675261,"6-р баг, Жаргалант",7,25-29,68,675261
2675261,"6-р баг, Жаргалант",8,30-34,67,675261
2675261,"6-р баг, Жаргалант",9,35-39,54,675261
2675261,"6-р баг, Жаргалант",10,40-44,53,675261
2675261,"6-р баг, Жаргалант",11,45-49,47,675261
2675261,"6-р баг, Жаргалант",12,50-54,57,675261
2675261,"6-р баг, Жаргалант",13,55-59,60,675261
2675261,"6-р баг, Жаргалант",14,60-64,32,675261
2675261,"6-р баг, Жаргалант",15,65-69,19,675261
2675261,"6-р баг, Жаргалант",16,70+,24,675261
2675551,"1-р баг, Уялган",2,0-4,60,675551
2675551,"1-р баг, Уялган",3,5-9,84,675551
2675551,"1-р баг, Уялган",4,10-14,69,675551
2675551,"1-р баг, Уялган",5,15-19,51,675551
2675551,"1-р баг, Уялган",6,20-24,40,675551
2675551,"1-р баг, Уялган",7,25-29,50,675551
2675551,"1-р баг, Уялган",8,30-34,54,675551
2675551,"1-р баг, Уялган",9,35-39,47,675551
2675551,"1-р баг, Уялган",10,40-44,39,675551
2675551,"1-р баг, Уялган",11,45-49,48,675551
2675551,"1-р баг, Уялган",12,50-54,27,675551
2675551,"1-р баг, Уялган",13,55-59,37,675551
2675551,"1-р баг, Уялган",14,60-64,16,675551
2675551,"1-р баг, Уялган",15,65-69,14,675551
2675551,"1-р баг, Уялган",16,70+,23,675551
2675553,"2-р баг, Үүр",2,0-4,53,675553
2675553,"2-р баг, Үүр",3,5-9,45,675553
2675553,"2-р баг, Үүр",4,10-14,53,675553
2675553,"2-р баг, Үүр",5,15-19,52,675553
2675553,"2-р баг, Үүр",6,20-24,40,675553
2675553,"2-р баг, Үүр",7,25-29,44,675553
2675553,"2-р баг, Үүр",8,30-34,47,675553
2675553,"2-р баг, Үүр",9,35-39,34,675553
2675553,"2-р баг, Үүр",10,40-44,34,675553
2675553,"2-р баг, Үүр",11,45-49,46,675553
2675553,"2-р баг, Үүр",12,50-54,28,675553
2675553,"2-р баг, Үүр",13,55-59,27,675553
2675553,"2-р баг, Үүр",14,60-64,26,675553
2675553,"2-р баг, Үүр",15,65-69,4,675553
2675553,"2-р баг, Үүр",16,70+,20,675553
2675555,"3-р баг, Дархинт",2,0-4,41,675555
2675555,"3-р баг, Дархинт",3,5-9,39,675555
2675555,"3-р баг, Дархинт",4,10-14,29,675555
2675555,"3-р баг, Дархинт",5,15-19,40,675555
2675555,"3-р баг, Дархинт",6,20-24,34,675555
2675555,"3-р баг, Дархинт",7,25-29,46,675555
2675555,"3-р баг, Дархинт",8,30-34,31,675555
2675555,"3-р баг, Дархинт",9,35-39,15,675555
2675555,"3-р баг, Дархинт",10,40-44,26,675555
2675555,"3-р баг, Дархинт",11,45-49,28,675555
2675555,"3-р баг, Дархинт",12,50-54,35,675555
2675555,"3-р баг, Дархинт",13,55-59,23,675555
2675555,"3-р баг, Дархинт",14,60-64,14,675555
2675555,"3-р баг, Дархинт",15,65-69,4,675555
2675555,"3-р баг, Дархинт",16,70+,14,675555
2675557,"4-р баг, Булган",2,0-4,103,675557
2675557,"4-р баг, Булган",3,5-9,114,675557
2675557,"4-р баг, Булган",4,10-14,93,675557
2675557,"4-р баг, Булган",5,15-19,70,675557
2675557,"4-р баг, Булган",6,20-24,70,675557
2675557,"4-р баг, Булган",7,25-29,72,675557
2675557,"4-р баг, Булган",8,30-34,103,675557
2675557,"4-р баг, Булган",9,35-39,80,675557
2675557,"4-р баг, Булган",10,40-44,59,675557
2675557,"4-р баг, Булган",11,45-49,60,675557
2675557,"4-р баг, Булган",12,50-54,63,675557
2675557,"4-р баг, Булган",13,55-59,62,675557
2675557,"4-р баг, Булган",14,60-64,50,675557
2675557,"4-р баг, Булган",15,65-69,30,675557
2675557,"4-р баг, Булган",16,70+,26,675557
2675851,"1-р баг, Дэлгэрхаан",2,0-4,89,675851
2675851,"1-р баг, Дэлгэрхаан",3,5-9,81,675851
2675851,"1-р баг, Дэлгэрхаан",4,10-14,62,675851
2675851,"1-р баг, Дэлгэрхаан",5,15-19,77,675851
2675851,"1-р баг, Дэлгэрхаан",6,20-24,59,675851
2675851,"1-р баг, Дэлгэрхаан",7,25-29,58,675851
2675851,"1-р баг, Дэлгэрхаан",8,30-34,54,675851
2675851,"1-р баг, Дэлгэрхаан",9,35-39,52,675851
2675851,"1-р баг, Дэлгэрхаан",10,40-44,56,675851
2675851,"1-р баг, Дэлгэрхаан",11,45-49,44,675851
2675851,"1-р баг, Дэлгэрхаан",12,50-54,35,675851
2675851,"1-р баг, Дэлгэрхаан",13,55-59,26,675851
2675851,"1-р баг, Дэлгэрхаан",14,60-64,13,675851
2675851,"1-р баг, Дэлгэрхаан",15,65-69,15,675851
2675851,"1-р баг, Дэлгэрхаан",16,70+,14,675851
2675853,"2-р баг, Зуун мод",2,0-4,89,675853
2675853,"2-р баг, Зуун мод",3,5-9,104,675853
2675853,"2-р баг, Зуун мод",4,10-14,97,675853
2675853,"2-р баг, Зуун мод",5,15-19,63,675853
2675853,"2-р баг, Зуун мод",6,20-24,63,675853
2675853,"2-р баг, Зуун мод",7,25-29,80,675853
2675853,"2-р баг, Зуун мод",8,30-34,72,675853
2675853,"2-р баг, Зуун мод",9,35-39,58,675853
2675853,"2-р баг, Зуун мод",10,40-44,70,675853
2675853,"2-р баг, Зуун мод",11,45-49,54,675853
2675853,"2-р баг, Зуун мод",12,50-54,48,675853
2675853,"2-р баг, Зуун мод",13,55-59,36,675853
2675853,"2-р баг, Зуун мод",14,60-64,31,675853
2675853,"2-р баг, Зуун мод",15,65-69,13,675853
2675853,"2-р баг, Зуун мод",16,70+,26,675853
2675855,"3-р баг, Могой /Рэнчинжугнай/",2,0-4,70,675855
2675855,"3-р баг, Могой /Рэнчинжугнай/",3,5-9,72,675855
2675855,"3-р баг, Могой /Рэнчинжугнай/",4,10-14,63,675855
2675855,"3-р баг, Могой /Рэнчинжугнай/",5,15-19,49,675855
2675855,"3-р баг, Могой /Рэнчинжугнай/",6,20-24,39,675855
2675855,"3-р баг, Могой /Рэнчинжугнай/",7,25-29,44,675855
2675855,"3-р баг, Могой /Рэнчинжугнай/",8,30-34,47,675855
2675855,"3-р баг, Могой /Рэнчинжугнай/",9,35-39,43,675855
2675855,"3-р баг, Могой /Рэнчинжугнай/",10,40-44,54,675855
2675855,"3-р баг, Могой /Рэнчинжугнай/",11,45-49,39,675855
2675855,"3-р баг, Могой /Рэнчинжугнай/",12,50-54,33,675855
2675855,"3-р баг, Могой /Рэнчинжугнай/",13,55-59,20,675855
2675855,"3-р баг, Могой /Рэнчинжугнай/",14,60-64,12,675855
2675855,"3-р баг, Могой /Рэнчинжугнай/",15,65-69,9,675855
2675855,"3-р баг, Могой /Рэнчинжугнай/",16,70+,21,675855
2675857,"4-р баг, Согоот",2,0-4,77,675857
2675857,"4-р баг, Согоот",3,5-9,77,675857
2675857,"4-р баг, Согоот",4,10-14,72,675857
2675857,"4-р баг, Согоот",5,15-19,69,675857
2675857,"4-р баг, Согоот",6,20-24,75,675857
2675857,"4-р баг, Согоот",7,25-29,56,675857
2675857,"4-р баг, Согоот",8,30-34,52,675857
2675857,"4-р баг, Согоот",9,35-39,66,675857
2675857,"4-р баг, Согоот",10,40-44,71,675857
2675857,"4-р баг, Согоот",11,45-49,70,675857
2675857,"4-р баг, Согоот",12,50-54,43,675857
2675857,"4-р баг, Согоот",13,55-59,26,675857
2675857,"4-р баг, Согоот",14,60-64,28,675857
2675857,"4-р баг, Согоот",15,65-69,18,675857
2675857,"4-р баг, Согоот",16,70+,27,675857
2675859,"5-р баг, Халбан",2,0-4,74,675859
2675859,"5-р баг, Халбан",3,5-9,73,675859
2675859,"5-р баг, Халбан",4,10-14,48,675859
2675859,"5-р баг, Халбан",5,15-19,41,675859
2675859,"5-р баг, Халбан",6,20-24,67,675859
2675859,"5-р баг, Халбан",7,25-29,62,675859
2675859,"5-р баг, Халбан",8,30-34,42,675859
2675859,"5-р баг, Халбан",9,35-39,47,675859
2675859,"5-р баг, Халбан",10,40-44,49,675859
2675859,"5-р баг, Халбан",11,45-49,42,675859
2675859,"5-р баг, Халбан",12,50-54,67,675859
2675859,"5-р баг, Халбан",13,55-59,40,675859
2675859,"5-р баг, Халбан",14,60-64,39,675859
2675859,"5-р баг, Халбан",15,65-69,20,675859
2675859,"5-р баг, Халбан",16,70+,32,675859
2675861,"6-р баг, Жаргалант",2,0-4,61,675861
2675861,"6-р баг, Жаргалант",3,5-9,63,675861
2675861,"6-р баг, Жаргалант",4,10-14,58,675861
2675861,"6-р баг, Жаргалант",5,15-19,41,675861
2675861,"6-р баг, Жаргалант",6,20-24,38,675861
2675861,"6-р баг, Жаргалант",7,25-29,49,675861
2675861,"6-р баг, Жаргалант",8,30-34,39,675861
2675861,"6-р баг, Жаргалант",9,35-39,49,675861
